Date,Open,High,Low,Close,Volume
23-02-2016,93.314,93.41,91.523,91.659,30704980
24-02-2016,90.97,93.294,90.331,93.022,35993405
25-02-2016,92.975,93.66,92.202,93.66,25516566
26-02-2016,94.087,94.884,93.488,93.808,28393158
29-02-2016,93.758,95.085,93.555,93.594,31134115
01-03-2016,94.522,97.542,94.299,97.309,50578114
02-03-2016,97.289,97.661,96.449,97.522,33443244
03-03-2016,97.357,98.459,97.232,98.26,35928675
04-03-2016,99.093,100.42,98.132,99.73,45219857
07-03-2016,99.113,99.54,97.729,98.607,33651382
08-03-2016,97.552,98.508,97.183,97.797,31433660
09-03-2016,98.072,98.338,97.055,97.885,25017401
10-03-2016,98.171,98.964,96.94,97.935,34622277
11-03-2016,98.964,99.004,98.26,98.984,26173003
14-03-2016,98.646,99.62,98.518,99.233,25905632
15-03-2016,100.63,101.81,100.52,101.24,41393259
16-03-2016,101.27,102.9,101.25,102.57,39570655
17-03-2016,102.14,103.06,101.59,102.41,35559413
18-03-2016,102.93,103.09,101.82,102.53,45667572
21-03-2016,102.54,104.21,101.77,102.52,36677182
22-03-2016,101.88,103.86,101.84,103.3,33517703
23-03-2016,103.07,103.65,102.51,102.73,26553819
24-03-2016,102.1,102.84,101.53,102.28,26997489
28-03-2016,102.6,102.78,101.69,101.82,18989484
29-03-2016,101.53,104.34,101.53,104.24,30594055
30-03-2016,105.17,106.89,105.12,106.05,45807935
31-03-2016,106.21,106.38,105.39,105.5,24742478
01-04-2016,105.3,106.47,104.73,106.46,25945411
04-04-2016,106.89,108.59,106.74,107.56,35942137
05-04-2016,106.01,107.18,105.92,106.3,25609378
06-04-2016,106.7,107.43,105.71,107.41,25984596
07-04-2016,106.42,106.89,104.65,105.06,30475096
08-04-2016,105.42,106.26,104.7,105.18,23790775
11-04-2016,105.48,107.07,105.34,105.53,27359835
12-04-2016,105.84,106.97,105.18,106.91,27011785
13-04-2016,107.25,108.74,107.25,108.44,32986760
14-04-2016,108.04,108.79,107.77,108.5,25034296
15-04-2016,108.51,108.7,106.22,106.34,45477740
18-04-2016,105.4,105.46,103.52,104.04,60827213
19-04-2016,104.43,104.54,102.82,103.49,31809676
20-04-2016,103.22,104.62,102.66,103.71,27283535
21-04-2016,103.51,103.51,102.14,102.57,30241777
22-04-2016,101.64,103.07,101.28,102.29,33801240
25-04-2016,101.63,102.26,101.17,101.71,27531875
26-04-2016,100.58,101.93,100.58,101.01,40792313
27-04-2016,92.926,95.55,92.617,94.678,112434674
28-04-2016,94.484,94.746,91.232,91.792,81721131
29-04-2016,90.98,91.688,89.548,90.739,69258022
02-05-2016,90.957,91.068,89.441,90.641,48928736
03-05-2016,91.184,92.676,90.68,92.132,57833504
04-05-2016,92.152,92.829,90.816,91.174,39613522
05-05-2016,91.543,91.612,90.259,90.804,35564617
06-05-2016,90.931,91.008,89.449,90.296,43943729
09-05-2016,90.57,91.32,90.171,90.366,31804157
10-05-2016,90.891,91.125,89.704,90.979,33492603
11-05-2016,91.037,91.125,90.044,90.093,24986431
12-05-2016,90.296,90.356,87.133,87.979,76624902
13-05-2016,87.649,89.274,87.649,88.154,43567098
16-05-2016,89.976,91.924,89.255,91.427,61321587
17-05-2016,92.08,92.225,90.579,91.047,45087968
18-05-2016,91.701,92.722,91.437,92.09,42224835
19-05-2016,92.168,92.168,91.125,91.737,30385734
20-05-2016,92.168,92.937,92.05,92.732,30922310
23-05-2016,93.364,94.65,93.171,93.909,37195696
24-05-2016,94.68,95.528,94.309,95.342,30438731
25-05-2016,96.092,97.134,95.547,96.998,35401739
26-05-2016,97.075,98.102,96.063,97.787,56007085
27-05-2016,96.841,97.846,96.652,97.729,35434339
31-05-2016,96.998,97.778,96.239,97.251,40046258
01-06-2016,96.432,96.94,95.761,95.886,28795510
02-06-2016,95.049,95.283,94.105,95.167,39671824
03-06-2016,95.235,95.703,94.904,95.361,26032342
06-06-2016,95.429,99.223,95,96.054,23399089
07-06-2016,96.657,97.261,96.374,96.442,21261857
08-06-2016,96.432,96.959,96.101,96.354,19634691
09-06-2016,95.926,97.377,95.886,97.046,26357497
10-06-2016,95.955,96.75,95.906,96.258,26692624
13-06-2016,96.11,96.531,94.563,94.796,36532227
14-06-2016,94.777,95.901,94.222,94.914,31680335
15-06-2016,95.265,95.838,94.495,94.602,26709300
16-06-2016,93.929,95.195,93.56,95,31329507
17-06-2016,94.095,94.125,92.81,92.839,56080025
20-06-2016,93.492,94.046,92.546,92.616,34353316
21-06-2016,92.459,93.832,92.204,93.404,32787026
22-06-2016,93.735,94.359,92.859,93.063,26879714
23-06-2016,93.433,93.774,92.761,93.589,31379225
24-06-2016,90.482,92.183,90.229,90.96,64987579
27-06-2016,90.57,90.619,89.109,89.635,45491756
28-06-2016,90.472,91.213,89.732,91.145,39565203
29-06-2016,91.515,92.08,91.184,91.934,32943084
30-06-2016,91.973,93.267,91.836,93.102,34702639
01-07-2016,92.995,93.944,92.839,93.384,25603482
05-07-2016,92.898,92.907,91.99,92.556,27859251
06-07-2016,92.128,93.161,91.906,93.034,30109590
07-07-2016,93.199,93.979,93.122,93.433,24360033
08-07-2016,93.969,94.359,93.54,94.154,27265101
11-07-2016,94.222,95.099,94.213,94.445,23269626
12-07-2016,94.63,95.148,94.583,94.874,22288127
13-07-2016,94.864,95.118,94.309,94.339,22399014
14-07-2016,94.845,96.403,94.777,96.199,36057603
15-07-2016,96.334,96.706,95.926,96.199,30331958
18-07-2016,96.12,97.512,96.025,97.222,36732486
19-07-2016,96.959,97.387,96.745,97.261,22690490
20-07-2016,97.387,97.836,97.129,97.347,25320799
21-07-2016,97.222,98.369,96.541,96.831,30952856
22-07-2016,96.666,96.706,95.742,96.082,26506075
25-07-2016,95.683,96.258,94.388,94.796,39095508
26-07-2016,94.289,95.41,93.899,94.144,41543558
27-07-2016,101.53,101.62,100.07,100.26,92280275
28-07-2016,100.15,101.72,100.14,101.61,38147287
29-07-2016,101.47,101.82,100.97,101.49,25483464
01-08-2016,101.68,103.38,101.68,103.28,37755686
02-08-2016,103.28,103.3,101.29,101.75,32274886
03-08-2016,102.08,103.07,102.04,103.02,28107157
04-08-2016,103.38,103.79,103.08,103.67,25774059
05-08-2016,104.06,105.4,103.97,105.23,34200101
08-08-2016,105.28,106.11,104.92,106.11,26154976
09-08-2016,105.98,106.67,105.76,106.54,26028603
10-08-2016,106.44,106.63,105.51,105.75,22767897
11-08-2016,106.26,106.66,105.6,105.68,23833284
12-08-2016,105.53,106.18,105.53,105.93,18276547
15-08-2016,105.89,107.25,105.83,107.19,25003629
16-08-2016,107.34,107.93,106.94,107.1,33480899
17-08-2016,106.83,107.09,106.08,106.93,23217740
18-08-2016,106.96,107.31,106.75,106.81,19296763
19-08-2016,106.5,107.4,106.1,107.08,25057769
22-08-2016,106.59,106.77,105.6,106.25,25105654
23-08-2016,106.33,107.04,106.27,106.58,19390253
24-08-2016,106.3,106.48,105.43,105.78,23001540
25-08-2016,105.15,105.63,104.46,105.32,23392897
26-08-2016,105.17,105.7,104.1,104.7,27370509
29-08-2016,104.4,105.2,104.08,104.59,23921658
30-08-2016,103.6,104.29,103.3,103.78,22815497
31-08-2016,103.46,104.35,103.44,103.89,27265644
01-09-2016,103.93,104.57,103.42,104.5,25052908
02-09-2016,105.45,105.75,104.59,105.48,26313135
06-09-2016,105.65,106.04,105.27,105.45,23740653
07-09-2016,105.58,106.49,104.83,106.1,39707231
08-09-2016,105.01,105.03,103.04,103.32,50719791
09-09-2016,102.46,103.52,100.98,100.98,44964056
12-09-2016,100.51,103.52,100.39,103.24,41785747
13-09-2016,105.27,106.52,105,105.7,62547232
14-09-2016,106.46,110.66,106.34,109.44,108613122
15-09-2016,111.49,113.31,111.12,113.15,90447884
16-09-2016,112.72,113.71,111.67,112.53,71964632
19-09-2016,112.79,113.76,110.88,111.21,47369748
20-09-2016,110.68,111.75,110.17,111.2,34656540
21-09-2016,111.48,111.62,110.1,111.18,33923980
22-09-2016,111.97,112.55,111.63,112.23,30131295
23-09-2016,112.04,112.4,109.23,110.36,52802745
26-09-2016,109.32,111.02,109.23,110.52,29240653
27-09-2016,110.63,110.81,110,110.72,24405226
28-09-2016,111.32,112.25,111.06,111.58,29459822
29-09-2016,110.79,111.43,109.47,109.85,35383410
30-09-2016,110.12,111,109.47,110.68,34063033
03-10-2016,110.36,110.68,109.94,110.18,21290000
04-10-2016,110.69,111.93,110.28,110.63,29927280
05-10-2016,111.03,111.29,110.34,110.68,20421419
06-10-2016,111.33,111.96,110.76,111.52,28654697
07-10-2016,111.93,112.17,111.14,111.69,24470377
10-10-2016,112.63,114.31,112.33,113.63,36107269
11-10-2016,115.25,116.21,113.78,113.88,63602119
12-10-2016,114.91,115.51,114.31,114.9,37745045
13-10-2016,114.35,115,113.3,114.54,34806734
14-10-2016,115.43,115.7,114.69,115.18,35191224
17-10-2016,114.89,115.39,114.34,115.11,22473663
18-10-2016,115.71,115.74,115.01,115.03,22508257
19-10-2016,114.81,115.31,111.43,114.68,19945147
20-10-2016,114.42,114.94,113.91,114.62,24118935
21-10-2016,114.37,114.47,113.86,114.17,22320703
24-10-2016,114.66,115.29,114.56,115.2,23201534
25-10-2016,115.48,115.89,114.87,115.78,39372794
26-10-2016,111.93,113.28,110.94,113.17,65731885
27-10-2016,112.97,113.44,111.73,112.1,28622558
28-10-2016,111.5,112.81,111.08,111.35,35517569
31-10-2016,111.28,111.85,110.83,111.17,26982072
01-11-2016,111.09,111.4,108.23,109.17,44759202
02-11-2016,109.08,110.01,108.91,109.27,28935110
03-11-2016,109.23,109.7,107.82,108.09,27365705
04-11-2016,106.82,108.5,106.4,107.11,31332886
07-11-2016,108.33,108.76,107.73,108.66,32097231
08-11-2016,108.56,109.95,107.96,109.31,23340607
09-11-2016,108.14,109.56,106.34,109.13,56639402
10-11-2016,109.34,109.34,104.16,106.08,57233876
11-11-2016,105.42,107.14,104.86,106.72,34260819
14-11-2016,106.01,106.1,102.43,104.04,51998455
15-11-2016,104.88,105.98,104.48,105.41,32783355
16-11-2016,105.01,108.48,104.91,108.25,59075293
17-11-2016,108.07,108.6,107.1,108.21,26926203
18-11-2016,107.98,108.79,107.92,108.31,26701564
21-11-2016,108.37,110.22,108.27,109.96,27750355
22-11-2016,110.18,110.63,109.64,110.03,22763071
23-11-2016,109.6,109.75,108.58,109.47,25113722
25-11-2016,109.38,110.1,109.2,110.02,11243972
28-11-2016,109.67,110.68,109.63,109.81,25507986
29-11-2016,109.03,110.26,108.32,109.7,28114816
30-11-2016,109.84,110.42,108.52,108.77,33487474
01-12-2016,108.62,109.19,107.3,107.76,35443246
02-12-2016,107.44,108.34,107.12,108.16,24243808
05-12-2016,108.26,108.29,106.54,107.38,32817489
06-12-2016,107.77,108.61,107.46,108.21,25593403
07-12-2016,107.53,109.43,107.43,109.28,29781884
08-12-2016,109.11,110.64,108.85,110.35,26299711
09-12-2016,110.53,112.88,110.53,112.15,33899172
12-12-2016,111.5,113.17,110.7,111.51,26334256
13-12-2016,112.04,114.09,111.95,113.36,42609408
14-12-2016,113.21,114.36,113.15,113.36,32880126
15-12-2016,113.55,114.89,113.4,113.99,44092267
16-12-2016,114.63,114.66,113.82,114.14,39326480
19-12-2016,113.97,115.51,113.92,114.8,26726101
20-12-2016,114.9,115.63,114.84,115.11,19184853
21-12-2016,114.96,115.53,114.94,115.21,21988995
22-12-2016,114.51,114.67,113.81,114.45,25566176
23-12-2016,113.76,114.68,113.76,114.68,13998412
27-12-2016,114.68,115.93,114.65,115.41,17786684
28-12-2016,115.65,116.15,114.36,114.92,19619378
29-12-2016,114.61,115.26,114.56,114.89,14988280
30-12-2016,114.81,115.35,113.6,113.99,31078121
03-01-2017,113.97,114.49,112.93,114.31,28186251
04-01-2017,114.02,114.67,113.92,114.19,20850505
05-01-2017,114.09,115.02,113.98,114.77,22044719
06-01-2017,114.94,116.29,114.63,116.04,31419514
09-01-2017,116.08,117.54,116.07,117.11,32145605
10-01-2017,116.89,117.49,116.43,117.23,21526096
11-01-2017,116.86,118.03,116.72,117.86,26871766
12-01-2017,117.01,117.41,116.34,117.37,27099166
13-01-2017,117.23,117.73,116.93,117.16,25804433
17-01-2017,116.47,118.33,116.35,118.1,32437894
18-01-2017,118.1,118.59,117.82,118.09,22940226
19-01-2017,117.51,118.19,117.48,117.89,24226408
20-01-2017,118.54,118.54,117.85,118.1,28871584
23-01-2017,118.1,118.9,117.88,118.19,19773986
24-01-2017,117.66,118.2,117.61,118.07,22955721
25-01-2017,118.51,120.17,118.37,119.95,32181237
26-01-2017,119.74,120.51,119.68,120.01,25763704
27-01-2017,120.21,120.42,119.68,120.02,20442567
30-01-2017,119.02,119.7,118.75,119.7,30221237
31-01-2017,119.23,119.47,118.71,119.43,40551991
01-02-2017,125.02,128.43,125,126.7,112035964
02-02-2017,125.95,127.34,125.76,126.5,32642923
03-02-2017,126.28,127.14,126.14,127.03,24901403
06-02-2017,127.08,128.44,126.87,128.23,26535136
07-02-2017,128.48,130,128.39,129.44,36819227
08-02-2017,129.27,130.13,129.14,129.95,21807865
09-02-2017,130.13,130.91,129.6,130.89,24315896
10-02-2017,130.93,131.4,130.53,130.6,19547142
13-02-2017,131.54,132.27,131.21,131.75,22372021
14-02-2017,131.93,133.52,131.71,133.45,31422950
15-02-2017,133.95,134.7,133.07,133.94,34025535
16-02-2017,134.1,134.33,133.28,133.78,21789666
17-02-2017,133.53,134.26,133.53,134.15,21373610
21-02-2017,134.66,135.17,134.41,135.12,22189166
22-02-2017,134.86,135.54,134.54,135.53,17802516
23-02-2017,135.79,135.88,134.73,134.92,18825464
24-02-2017,134.34,135.08,133.71,135.08,21476672
27-02-2017,135.56,135.84,134.71,135.35,19361217
28-02-2017,135.5,135.84,135.12,135.41,21396929
01-03-2017,136.29,138.52,136,138.18,35409768
02-03-2017,138.37,138.65,137.16,137.36,25867137
03-03-2017,137.18,138.22,136.99,138.17,20213907
06-03-2017,137.75,138.16,137,137.73,19165899
07-03-2017,137.46,138.35,137.19,137.91,16882562
08-03-2017,137.35,138.19,137.22,137.4,18180205
09-03-2017,137.14,137.19,135.47,137.08,20855801
10-03-2017,137.65,137.74,137.04,137.54,18704430
13-03-2017,137.56,137.82,137.22,137.6,17625458
14-03-2017,137.7,138.04,137.24,137.39,15488099
15-03-2017,137.8,139.12,137.42,138.83,25992231
16-03-2017,139.09,139.39,138.63,139.06,19456910
17-03-2017,139.37,139.37,138.27,138.36,38384215
20-03-2017,138.77,139.87,138.6,139.83,21793966
21-03-2017,140.48,141.14,138.12,138.23,39992202
22-03-2017,138.23,139.97,138.15,139.79,26162591
23-03-2017,139.63,139.95,138.98,139.29,20584245
24-03-2017,139.87,140.11,138.72,139.01,21671446
27-03-2017,137.78,139.59,137.02,139.25,22479436
28-03-2017,139.28,142.38,138.99,142.14,33139331
29-03-2017,142.02,142.83,141.53,142.46,28380855
30-03-2017,142.53,142.84,141.84,142.27,18920203
31-03-2017,142.06,142.61,141.35,142,19012588
03-04-2017,142.05,142.46,141.39,142.04,20219441
04-04-2017,141.59,143.22,141.51,143.1,19657127
05-04-2017,142.56,143.77,142.15,142.36,27332311
06-04-2017,142.63,142.86,141.79,142,20534685
07-04-2017,142.07,142.52,141.61,141.68,16867174
10-04-2017,141.94,142.22,141.24,141.51,16881122
11-04-2017,141.28,141.69,138.43,140,30734653
12-04-2017,139.97,140.51,139.38,140.17,20112357
13-04-2017,140.28,140.73,139.42,139.42,17342580
17-04-2017,139.85,140.25,139.24,140.2,15807795
18-04-2017,139.78,140.41,139.48,139.57,14228494
19-04-2017,140.25,140.37,138.82,139.05,16712357
20-04-2017,139.59,141.26,139.53,140.79,22650719
21-04-2017,140.79,141.02,140.22,140.63,16824648
24-04-2017,141.84,142.29,141.52,141.98,17318652
25-04-2017,142.25,143.23,142.21,142.87,18890350
26-04-2017,142.81,142.94,141.72,142.02,20251016
27-04-2017,142.26,142.5,141.65,142.13,14373797
28-04-2017,142.43,142.64,141.61,141.99,21104313
01-05-2017,143.41,145.5,143.28,144.89,33919167
02-05-2017,145.84,146.37,145.15,145.81,44952316
03-05-2017,143.9,145.79,142.61,145.37,46142971
04-05-2017,144.83,145.45,144.12,144.84,23619320
05-05-2017,145.07,147.26,145.07,147.24,27647313
08-05-2017,147.31,151.92,147.31,151.24,49253481
09-05-2017,152.09,153.09,151.67,152.21,39488435
10-05-2017,151.85,152.16,150.35,151.49,26082077
11-05-2017,151.31,152.92,151.17,152.8,27444703
12-05-2017,153.54,155.25,153.51,154.93,32675245
15-05-2017,154.84,155.48,153.89,154.53,26110341
16-05-2017,154.77,154.89,153.56,154.31,20146922
17-05-2017,152.45,153.42,148.59,149.12,51061768
18-05-2017,150.14,152.19,150,151.4,33821183
19-05-2017,152.23,152.83,151.49,151.91,27091159
22-05-2017,152.85,153.43,151.76,152.84,23107230
23-05-2017,153.74,153.74,152.16,152.65,20058989
24-05-2017,152.69,153.02,151.53,152.19,19351686
25-05-2017,152.58,153.2,151.88,152.72,19363914
26-05-2017,152.85,153.09,152.16,152.46,22056974
30-05-2017,152.27,153.28,152.18,152.52,20270624
31-05-2017,152.82,153.02,151.24,151.61,24640098
01-06-2017,152.02,152.18,151.08,152.03,16507879
02-06-2017,152.43,154.29,151.74,154.29,27913007
05-06-2017,153.19,153.3,152.31,152.78,25475184
06-06-2017,152.75,154.64,152.63,153.3,26794401
07-06-2017,153.86,154.81,153.33,154.21,21178774
08-06-2017,154.09,154.38,153.25,153.83,21306003
09-06-2017,154.03,154.03,144.93,147.87,65276866
12-06-2017,144.65,145,141.44,144.33,72746935
13-06-2017,146.05,146.34,144.06,145.5,34353487
14-06-2017,146.39,146.39,142.77,144.07,31693046
15-06-2017,142.25,143.39,141.14,143.22,31901027
16-06-2017,142.71,143.41,141.13,141.2,50646574
19-06-2017,142.59,145.65,142.59,145.25,32710986
20-06-2017,145.78,145.78,143.85,143.92,25073708
21-06-2017,144.43,144.98,143.52,144.78,21426008
22-06-2017,144.68,145.61,144.03,144.54,19229949
23-06-2017,144.04,146.05,144.02,145.19,35690628
26-06-2017,146.06,147.17,144.29,144.73,25872700
27-06-2017,143.92,145.07,142.55,142.66,24917773
28-06-2017,143.4,145.02,142.09,144.74,22222273
29-06-2017,143.62,144.04,141.21,142.61,31691561
30-06-2017,143.36,143.87,142.71,142.95,23177479
03-07-2017,143.79,144.21,142.03,142.43,14385444
05-07-2017,142.62,143.7,141.66,143.02,21713608
06-07-2017,141.95,142.43,141.34,141.66,24292414
07-07-2017,141.83,143.66,141.83,143.11,18860161
10-07-2017,143.04,144.86,142.3,143.97,21239601
11-07-2017,143.64,144.76,143.3,144.44,19871415
12-07-2017,144.78,145.09,143.73,144.65,25050830
13-07-2017,144.41,147.38,144.35,146.66,25270495
14-07-2017,146.86,148.22,146.22,147.93,20268831
17-07-2017,147.71,149.77,147.46,148.44,23949714
18-07-2017,148.09,149,147.56,148.95,17984885
19-07-2017,149.35,150.29,148.82,149.89,21068251
20-07-2017,150.37,150.61,149.06,149.21,17330058
21-07-2017,148.86,149.31,147.77,149.14,25310545
24-07-2017,149.45,151.3,148.78,150.96,21630982
25-07-2017,150.67,152.69,150.67,151.6,18971925
26-07-2017,152.2,152.78,151.91,152.31,15852949
27-07-2017,152.6,152.84,146.19,149.43,32678443
28-07-2017,148.77,149.1,148.08,148.39,17325849
31-07-2017,148.78,149.2,147.02,147.62,19862378
01-08-2017,147.99,149.09,147.3,148.92,34393966
02-08-2017,158.09,158.56,154.99,155.97,70262267
03-08-2017,155.88,156.04,153.86,154.4,26825418
04-08-2017,154.9,156.22,154.52,155.22,20675691
07-08-2017,155.89,157.73,155.5,157.62,21994093
08-08-2017,157.41,160.62,157.09,158.88,36405476
09-08-2017,158.07,160.06,157.92,159.86,26260901
10-08-2017,159.33,159.43,154.08,154.76,39801107
11-08-2017,156.04,158,155.51,156.92,26331467
14-08-2017,158.75,159.64,158.18,159.28,22154486
15-08-2017,160.08,161.61,159.57,161.02,29485832
16-08-2017,161.36,161.93,159.58,160.37,27722910
17-08-2017,159.95,160.13,157.27,157.29,27595336
18-08-2017,157.29,158.93,156.16,156.94,27496898
21-08-2017,156.94,157.32,154.55,156.65,26435558
22-08-2017,157.66,159.43,157.45,159.21,21646375
23-08-2017,158.5,159.9,158.31,159.41,19448353
24-08-2017,159.86,160.16,157.98,158.7,19874496
25-08-2017,159.08,159.98,158.7,159.29,25559215
28-08-2017,159.57,161.42,159.36,160.89,25790449
29-08-2017,159.53,162.54,159.43,162.33,29563743
30-08-2017,163.21,163.3,162.03,162.76,27320985
31-08-2017,163.05,163.93,162.89,163.41,26842382
01-09-2017,164.21,164.35,163.04,163.46,16635257
05-09-2017,163.16,163.66,159.98,161.5,29611447
06-09-2017,162.13,162.41,159.95,161.33,21690060
07-09-2017,161.51,161.66,159.79,160.68,21986050
08-09-2017,160.28,160.57,157.96,158.06,28527517
11-09-2017,159.93,161.47,159.32,160.92,31630174
12-09-2017,162.03,163.37,158.2,160.28,71864833
13-09-2017,159.3,159.39,157.34,159.08,45029308
14-09-2017,158.42,158.83,157.52,157.71,23724888
15-09-2017,157.9,160.39,157.43,159.31,49024732
18-09-2017,159.54,159.93,157.43,158.1,28260649
19-09-2017,158.94,159.2,157.87,158.16,20668366
20-09-2017,157.33,157.69,153.28,155.51,52386815
21-09-2017,155.24,155.24,152.2,152.84,37504252
22-09-2017,151.48,151.72,150.02,151.35,46750753
25-09-2017,149.45,151.29,148.63,150.01,44528320
26-09-2017,151.24,153.37,151.15,152.59,36757890
27-09-2017,153.25,154.16,152.99,153.68,25494693
28-09-2017,153.34,153.73,152.15,152.73,22063341
29-09-2017,152.66,153.58,151.46,153.57,26359485
02-10-2017,153.71,153.9,152.17,153.26,18749860
03-10-2017,153.46,154.53,153.36,153.92,16277486
04-10-2017,153.08,153.31,151.91,152.93,20188277
05-10-2017,153.63,154.88,153.5,154.83,21341803
06-10-2017,154.41,154.93,154.01,154.74,17448243
09-10-2017,155.25,156.17,154.93,155.28,16302190
10-10-2017,155.5,157.43,154.54,155.34,15659866
11-10-2017,155.41,156.42,155.19,155.99,16942261
12-10-2017,155.79,156.81,155.17,155.44,16440001
13-10-2017,156.17,156.72,155.85,156.43,16432666
16-10-2017,157.33,159.43,157.09,159.31,24182814
17-10-2017,159.21,160.29,158.66,159.9,19040557
18-10-2017,159.85,160.13,159.03,159.19,16314850
19-10-2017,156.19,156.52,154.46,155.42,42539211
20-10-2017,156.05,157.18,155.4,155.69,23997615
23-10-2017,156.33,157.13,154.94,155.61,22039067
24-10-2017,155.73,156.86,155.64,156.54,17701740
25-10-2017,156.35,156.99,154.71,155.85,21253629
26-10-2017,156.67,157.26,156.22,156.85,16993593
27-10-2017,158.72,163.01,158.13,162.47,44561025
30-10-2017,163.3,167.47,163.13,166.12,44861465
31-10-2017,167.3,169.04,166.34,168.43,36176411
01-11-2017,169.26,169.33,165.02,166.29,33758685
02-11-2017,167.04,167.9,164.69,167.51,41542177
03-11-2017,173.38,173.64,170.51,171.88,59612161
06-11-2017,171.75,174.36,171.1,173.63,34901241
07-11-2017,173.29,174.51,173.29,174.18,24424877
08-11-2017,174.03,175.61,173.71,175.61,24451166
09-11-2017,174.48,175.46,172.52,175.25,29533086
10-11-2017,175.11,175.38,174.27,174.67,25130494
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
